9,9,8,8,8,2,1,4,1,8,3,8
9,9,8,8,8,3,6,6,2,0,6,8
9,9,8,8,8,3,6,6,2,1,6,8
9,9,8,8,8,3,6,6,2,3,4,7
9,9,8,8,8,3,6,6,2,4,6,0
9,9,8,8,8,3,6,6,2,4,6,2
9,9,8,8,8,3,6,6,2,4,9,4
9,9,8,8,8,3,6,6,2,4,9,5
